unique_id,ds,y,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
6_1113_16,2024-01-01,415.387980433603,65.0783065614385,65.29891453431493,114.29389190673828,63.69637590498945,26.767536579532255,38.61258457314314,62.641103125831194,70.31760631890906,62.212896169004345,62.21347613765905,59.10225136055413,70.31760631890906,217.64454687130038,42.9545252643076,428.1955,427.4995,541.7381,9.0767765,86.97898,75.925095,-120.98286,-68.21106,231.45522,329.34497,446.91553,302.71182,344.2644,9.091334618460678e-07,9.091334618460678e-07,42.94023513793945
6_1115_14,2023-10-01,461.24249775419554,9226.445350965045,151.34341157404498,901.7315673828125,7119.854281646919,-56628.24692672896,-22973.881969808463,-84.79431558203197,1522.0528660895354,9307.522431059575,1522.0528660895354,8842.146309506596,1522.0528660895354,497.0104744127367,461.2424977541956,444.75647,536.93427,2488.6345,-2879.3604,1211.9617,1136.4818,-4429.376,-2022.3381,4788.773,6225.488,4171.6484,508.7644,461.19855,440.21917724609375,440.21917724609375,440.21917724609375
6_1115_14,2023-11-01,461.24249775419554,14282.663476089398,-158.52468159787674,-0.07287135720252991,10518.840559729677,-63876.17767630439,-25910.86021045305,-625.3707607848971,1522.0528660895354,9307.522431059575,1522.0528660895354,8842.146309506596,1522.0528660895354,497.0104744127367,461.2424977541956,854.9136,749.4896,2326.125,7855.506,2099.0686,1996.987,-1815.6562,-1290.075,5934.45,6639.4536,4994.3164,481.88428,461.21768,440.21917724609375,440.21917724609375,440.21917724609375
6_1115_14,2023-12-01,461.24249775419554,14282.663476089398,-468.39277476979845,-0.3415273129940033,12253.90307629537,-62827.924958557705,-24920.95250668341,-1165.9472059877621,1522.0528660895354,9307.522431059575,1522.0528660895354,8842.146309506596,1522.0528660895354,497.0104744127367,461.2424977541956,723.2964,606.54266,2020.1582,-2837.0176,3248.8743,3882.6592,-2587.9807,-929.0601,8449.894,9925.513,6985.044,449.23657,461.21494,440.21917724609375,440.21917724609375,440.21917724609375
6_1115_14,2024-01-01,461.24249775419554,14282.663476089398,-778.2608679417201,-0.10215896368026733,13139.591246266256,-64124.89086198113,-39272.46489530125,-1706.5236511906273,1522.0528660895354,9307.522431059575,1522.0528660895354,8842.146309506596,1522.0528660895354,497.0104744127367,461.2424977541956,160.04834,481.372,1848.802,-1226.9905,4582.5664,4769.751,-1288.6793,147.52008,8968.972,11037.067,-6230.379,464.00977,461.22388,440.21917724609375,330.1644287109375,440.21917724609375
6_1115_2,2023-10-01,9817.362247520587,16255.276538667045,16200.289105693906,10555.2578125,15711.310546313769,64823.33803074662,52762.928121212804,9817.362247520587,13270.05435904295,13539.592398643072,9073.874631984556,12862.612778710918,13270.05435904295,9834.94424914429,13510.52884280203,9844.652,9916.534,10907.2295,6700.1396,10001.0625,9885.09,6267.9326,6604.595,11751.063,12736.449,10153.678,9948.953,9817.318,9772.2353515625,9772.2353515625,9772.2353515625
6_1115_2,2023-11-01,9817.362247520587,16255.276538667045,16200.289105693906,10431.8408203125,16192.64449637852,12014.171398484057,-676.467474478326,9817.362247520587,13270.05435904295,13539.592398643072,9073.874631984556,12862.612778710918,13270.05435904295,9834.94424914429,13510.52884280203,9577.483,9709.855,10822.514,4701.409,10250.68,10344.733,7927.5,8764.808,12047.034,13809.095,8661.517,9874.541,9817.338,9653.0625,0.00022708362666890025,58395.0625
6_1115_2,2023-12-01,9817.362247520587,16255.276538667045,16200.289105693906,10294.705078125,16231.953014156386,10648.909456947293,-1059.2693697676732,9817.362247520587,13270.05435904295,13539.592398643072,9073.874631984556,12862.612778710918,13270.05435904295,9834.94424914429,13510.52884280203,11594.772,11584.232,10658.763,9194.825,10621.533,10469.686,7414.7676,8226.76,12366.374,13125.399,9553.1875,9784.084,9817.335,12989.9228515625,40519.0234375,9772.2353515625
6_1115_2,2024-01-01,9817.362247520587,16255.276538667045,16200.289105693906,10156.0302734375,16235.163175354624,10643.91572611657,-1464.2608590305908,9817.362247520587,13270.05435904295,13539.592398643072,9073.874631984556,12862.612778710918,13270.05435904295,9834.94424914429,13510.52884280203,9120.749,9615.092,10570.026,11180.62,11132.006,10917.131,8199.916,8785.7,12311.827,12788.515,7297.973,9824.965,9817.344,12989.9228515625,0.00022708362666890025,65068.78515625
6_1116_14,2023-10-01,5981.766739880434,5981.766739880434,5981.766739880434,11416.7509765625,41350.54159924638,23445.880104668482,-84409.91502657658,-4842.553975655147,17287.584720275227,174636.09018204937,17287.584720275227,165904.2856729469,17287.584720275227,6825.235108802848,5981.766739881013,5696.324,5421.574,-6003.2188,-4822.328,87147.68,87247.14,79894.234,82567.59,93880.03,95340.08,5968.0,6675.801,5400.939,5438.9033203125,5438.9033203125,5438.9033203125
6_1116_14,2023-11-01,5981.766739880434,5981.766739880434,5981.766739880434,11554.40625,70763.73068117848,54946.164069238344,-67251.01609374268,-15558.631483979854,17287.584720275227,174636.09018204937,17287.584720275227,165904.2856729469,17287.584720275227,6825.235108802848,5981.766739881013,5138.0547,5652.5273,-8636.031,25533.625,87207.41,87426.33,82112.016,83439.9,91855.266,92447.695,5755.6953,6282.6016,5520.013,5438.9033203125,5438.9033203125,5438.9033203125
6_1116_14,2023-12-01,5981.766739880434,5981.766739880434,5981.766739880434,10940.6376953125,95224.16775906594,62159.319654516024,-25452.165646170746,-26274.708992304564,17287.584720275227,174636.09018204937,17287.584720275227,165904.2856729469,17287.584720275227,6825.235108802848,5981.766739881013,4776.125,5377.586,-7891.5938,42680.367,87641.74,87481.87,82942.35,84109.02,90797.445,91915.086,6104.6562,5807.332,5567.7446,5438.9033203125,5438.9033203125,23931.16796875
6_1116_14,2024-01-01,5981.766739880434,5981.766739880434,5981.766739880434,10580.4501953125,115565.82402675788,295824.8077887319,209490.13642327912,-36990.78650062927,17287.584720275227,174636.09018204937,17287.584720275227,165904.2856729469,17287.584720275227,6825.235108802848,5981.766739881013,4830.4844,5132.5156,-7749.875,19647.914,89344.46,89415.0,85681.43,85981.18,92788.89,93167.66,6049.8516,6023.926,5051.074,5438.9033203125,5438.9033203125,29370.072265625
6_1200_14,2023-10-01,38350090.1937254,4351987.909270075,5256880.775509367,5222168.0,4167293.70738626,4330830.539152764,1229779.4677499568,5364327.219595474,3823152.139851342,2427453.974778586,3823152.139851342,2306081.2760396567,3823152.139851342,4784377.07842691,5258109.43805848,5226602.5,5233955.0,5036588.0,3597882.0,4626157.5,5210401.0,-5333050.5,-2760279.2,15216855.0,17588572.0,4776845.0,5226649.5,4580284.0,5303638.0,5265755.0,5404660.0
6_1200_14,2023-11-01,22408575.73717848,1722419.7046769832,5256880.775509367,4664063.0,3437589.203829255,4035071.3939912715,1080823.2775555686,5465126.8542495705,3823152.139851342,2427453.974778586,3823152.139851342,2306081.2760396567,3823152.139851342,4784377.07842691,5258109.43805848,5205348.0,5221629.5,4652142.0,2574792.5,4551971.5,4050342.0,-6760397.0,-4700376.0,11281526.0,12546469.0,4983751.0,5215765.5,4306067.5,5530937.0,5240499.5,5429915.5
6_1200_14,2023-12-01,10966485.442656463,1722419.7046769832,5256880.775509367,4698726.5,2925674.517629344,4334840.397544019,1744234.6300817518,5565926.488903667,3823152.139851342,2427453.974778586,3823152.139851342,2306081.2760396567,3823152.139851342,4784377.07842691,5258109.43805848,5195621.0,5218110.0,4444629.0,3932736.0,4272661.0,4342230.0,-2569724.5,-960905.1,9372584.0,11106855.0,5301846.5,5202593.5,3943453.0,5505681.5,5278382.5,5543564.5
6_1200_14,2024-01-01,9783974.764262099,1722419.7046769832,5256880.775509367,4324871.5,2566547.439929074,5229886.1754467385,4143378.5930303284,5666726.123557763,3823152.139851342,2427453.974778586,3823152.139851342,2306081.2760396567,3823152.139851342,4784377.07842691,5258109.43805848,5192369.0,5200875.0,4341638.5,2527118.5,3971261.5,3660666.2,-141943.77,423169.9,7119675.0,7871758.5,4938926.0,5208595.5,3754819.8,5720352.5,5543564.5,5581448.0
6_1203_14,2023-10-01,2558661.38700086,986027.1227704413,1120178.1198681213,892724.25,1569852.6208660535,5113614.466774236,6698664.331098601,1121627.100556625,1999447.2966649274,2709362.002703532,1999447.2966649274,2573893.902568355,1999447.2966649274,1417936.0421073944,1121627.9753879127,1098992.1,1097829.9,903488.6,1455484.5,975732.6,946456.75,738873.9,765641.9,1210339.9,1247447.2,1339339.2,1144583.0,1210669.6,1172666.125,716629.3125,890357.625
6_1203_14,2023-11-01,2900515.804707705,867952.9455958502,1120178.1198681213,1114402.25,1909752.8476290798,7891062.347399635,9583782.51089675,1121627.100556625,1999447.2966649274,2709362.002703532,1999447.2966649274,2573893.902568355,1999447.2966649274,1417936.0421073944,1121627.9753879127,1084960.1,1041577.0,852229.9,2355576.5,900624.0,905838.5,701027.44,768590.56,1154552.5,1242980.2,1332344.0,1130754.5,1218208.4,1172666.125,608049.125,1107518.0
